severity,issue_type,question_id,paper_family,paper,question_number,question_image_path,mark_scheme_image_path,question_image_url,mark_scheme_image_url,details,evidence,confirmed_visual_observation
risk,validation_status_review_with_image_flags,52summer25_q06,p5,52summer25,6,p5/52summer25/questions/q06.png,p5/52summer25/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q06.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,52summer25_q07,p5,52summer25,7,p5/52summer25/questions/q07.png,p5/52summer25/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q07.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,52summer25_q07,p5,52summer25,7,p5/52summer25/questions/q07.png,p5/52summer25/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q07.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,validation_status_review_with_image_flags,52summer25_q07,p5,52summer25,7,p5/52summer25/questions/q07.png,p5/52summer25/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/52summer25/mark_scheme/q07.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,pipeline_image_review_flags,53autumn20_q01,p5,53autumn20,1,p5/53autumn20/questions/q01.png,p5/53autumn20/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn20/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn20/mark_scheme/q01.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,mark_scheme_crop_confidence_review,53autumn20_q05,p5,53autumn20,5,p5/53autumn20/questions/q05.png,p5/53autumn20/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn20/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn20/mark_scheme/q05.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,53autumn20_q05,p5,53autumn20,5,p5/53autumn20/questions/q05.png,p5/53autumn20/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn20/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn20/mark_scheme/q05.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,53autumn20_q06,p5,53autumn20,6,p5/53autumn20/questions/q06.png,p5/53autumn20/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn20/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn20/mark_scheme/q06.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,53autumn20_q06,p5,53autumn20,6,p5/53autumn20/questions/q06.png,p5/53autumn20/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn20/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn20/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,pipeline_image_review_flags,53autumn21_q01,p5,53autumn21,1,p5/53autumn21/questions/q01.png,p5/53autumn21/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn21/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn21/mark_scheme/q01.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,mark_scheme_crop_confidence_review,53autumn21_q03,p5,53autumn21,3,p5/53autumn21/questions/q03.png,p5/53autumn21/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn21/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn21/mark_scheme/q03.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,53autumn21_q03,p5,53autumn21,3,p5/53autumn21/questions/q03.png,p5/53autumn21/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn21/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn21/mark_scheme/q03.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,pipeline_image_review_flags,53autumn21_q04,p5,53autumn21,4,p5/53autumn21/questions/q04.png,p5/53autumn21/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn21/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn21/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,mark_scheme_crop_confidence_review,53autumn21_q06,p5,53autumn21,6,p5/53autumn21/questions/q06.png,p5/53autumn21/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn21/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn21/mark_scheme/q06.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,53autumn21_q06,p5,53autumn21,6,p5/53autumn21/questions/q06.png,p5/53autumn21/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn21/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn21/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,53autumn21_q07,p5,53autumn21,7,p5/53autumn21/questions/q07.png,p5/53autumn21/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn21/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn21/mark_scheme/q07.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,53autumn21_q07,p5,53autumn21,7,p5/53autumn21/questions/q07.png,p5/53autumn21/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn21/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn21/mark_scheme/q07.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,53autumn22_q04,p5,53autumn22,4,p5/53autumn22/questions/q04.png,p5/53autumn22/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn22/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn22/mark_scheme/q04.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,53autumn22_q04,p5,53autumn22,4,p5/53autumn22/questions/q04.png,p5/53autumn22/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn22/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn22/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,53autumn22_q06,p5,53autumn22,6,p5/53autumn22/questions/q06.png,p5/53autumn22/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn22/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn22/mark_scheme/q06.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,53autumn22_q06,p5,53autumn22,6,p5/53autumn22/questions/q06.png,p5/53autumn22/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn22/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn22/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,53autumn22_q07,p5,53autumn22,7,p5/53autumn22/questions/q07.png,p5/53autumn22/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn22/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn22/mark_scheme/q07.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,53autumn22_q07,p5,53autumn22,7,p5/53autumn22/questions/q07.png,p5/53autumn22/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn22/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn22/mark_scheme/q07.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,53autumn23_q01,p5,53autumn23,1,p5/53autumn23/questions/q01.png,p5/53autumn23/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn23/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn23/mark_scheme/q01.png,mark_scheme_crop_confidence='medium',"markscheme_foreign_question_boundary_trimmed,markscheme_image_uncertain",
risk,pipeline_image_review_flags,53autumn23_q01,p5,53autumn23,1,p5/53autumn23/questions/q01.png,p5/53autumn23/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn23/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn23/mark_scheme/q01.png,Pipeline reported image/crop/content review flags,"markscheme_foreign_question_boundary_trimmed,markscheme_image_uncertain",
risk,mark_scheme_crop_confidence_review,53autumn23_q04,p5,53autumn23,4,p5/53autumn23/questions/q04.png,p5/53autumn23/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn23/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn23/mark_scheme/q04.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,53autumn23_q04,p5,53autumn23,4,p5/53autumn23/questions/q04.png,p5/53autumn23/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn23/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn23/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,pipeline_image_review_flags,53autumn24_q02,p5,53autumn24,2,p5/53autumn24/questions/q02.png,p5/53autumn24/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/mark_scheme/q02.png,Pipeline reported image/crop/content review flags,markscheme_foreign_question_boundary_trimmed,
risk,validation_status_review_with_image_flags,53autumn24_q02,p5,53autumn24,2,p5/53autumn24/questions/q02.png,p5/53autumn24/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/mark_scheme/q02.png,Pipeline validation_status='review' with image-related flags,markscheme_foreign_question_boundary_trimmed,
risk,mark_scheme_crop_confidence_review,53autumn24_q04,p5,53autumn24,4,p5/53autumn24/questions/q04.png,p5/53autumn24/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/mark_scheme/q04.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,53autumn24_q04,p5,53autumn24,4,p5/53autumn24/questions/q04.png,p5/53autumn24/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,validation_status_review_with_image_flags,53autumn24_q04,p5,53autumn24,4,p5/53autumn24/questions/q04.png,p5/53autumn24/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/mark_scheme/q04.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,53autumn24_q05,p5,53autumn24,5,p5/53autumn24/questions/q05.png,p5/53autumn24/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/mark_scheme/q05.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,53autumn24_q05,p5,53autumn24,5,p5/53autumn24/questions/q05.png,p5/53autumn24/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/mark_scheme/q05.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,validation_status_review_with_image_flags,53autumn24_q05,p5,53autumn24,5,p5/53autumn24/questions/q05.png,p5/53autumn24/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/mark_scheme/q05.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,53autumn24_q06,p5,53autumn24,6,p5/53autumn24/questions/q06.png,p5/53autumn24/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/mark_scheme/q06.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,53autumn24_q06,p5,53autumn24,6,p5/53autumn24/questions/q06.png,p5/53autumn24/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,validation_status_review_with_image_flags,53autumn24_q06,p5,53autumn24,6,p5/53autumn24/questions/q06.png,p5/53autumn24/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn24/mark_scheme/q06.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,53autumn25_q01,p5,53autumn25,1,p5/53autumn25/questions/q01.png,p5/53autumn25/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn25/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn25/mark_scheme/q01.png,mark_scheme_crop_confidence='medium',"markscheme_foreign_question_boundary_trimmed,markscheme_image_uncertain",
risk,pipeline_image_review_flags,53autumn25_q01,p5,53autumn25,1,p5/53autumn25/questions/q01.png,p5/53autumn25/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn25/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn25/mark_scheme/q01.png,Pipeline reported image/crop/content review flags,"markscheme_foreign_question_boundary_trimmed,markscheme_image_uncertain",
risk,validation_status_review_with_image_flags,53autumn25_q01,p5,53autumn25,1,p5/53autumn25/questions/q01.png,p5/53autumn25/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn25/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn25/mark_scheme/q01.png,Pipeline validation_status='review' with image-related flags,"markscheme_foreign_question_boundary_trimmed,markscheme_image_uncertain",
risk,mark_scheme_crop_confidence_review,53autumn25_q06,p5,53autumn25,6,p5/53autumn25/questions/q06.png,p5/53autumn25/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn25/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p5/53autumn25/mark_scheme/q06.png,mark_scheme_crop_confidence='medium',"markscheme_foreign_question_boundary_trimmed,markscheme_image_uncertain,missing_image_detection_failure",
